feature,importance
Feature_2238,0.5774656250013759
Feature_3710,0.577032579889284
Feature_3945,0.5761409831568997
Feature_2309,0.5761083401466606
Feature_5294,0.5760567372875708
Feature_1274,0.5759255782606355
Feature_566,0.5754622853426461
Feature_2870,0.5753735071014637
Feature_1647,0.5751139305420891
Feature_1859,0.5745379884517763
Feature_837,0.574502294406321
Feature_2585,0.5742807298813626
Feature_5251,0.5741805912604043
Feature_5585,0.5741268965688499
Feature_3131,0.5738069954654366
Feature_448,0.573758165805735
Feature_5756,0.573653725911605
Feature_5954,0.5733664461111535
Feature_1809,0.5733551162691445
Feature_2041,0.5724645266580061
Feature_1516,0.5720191178014802
Feature_3294,0.5709230619548081
Feature_4970,0.5700298174945618
Feature_4862,0.5697633704126611
Feature_3053,0.5697569316915899
Feature_2705,0.5688027741774654
Feature_4799,0.5687870997755679
Feature_6483,0.5673404288872093
Feature_2007,0.5672921096520565
Feature_5912,0.5667907754765762
Feature_4410,0.5661742677555487
Feature_640,0.5658963250293108
Feature_4876,0.5657155872027371
Feature_579,0.5657059617822325
Feature_3009,0.5645235067302864
Feature_3664,0.5643503543996832
Feature_2106,0.5640185738198729
Feature_6850,0.5638930135698335
Feature_3910,0.5638838665449498
Feature_2015,0.5638359016614114
Feature_242,0.5633068120656965
Feature_4229,0.5629547543144942
Feature_3653,0.562787226761492
Feature_6135,0.5625498416395011
Feature_5437,0.5621067781760648
Feature_1762,0.5620439175547349
Feature_4316,0.5616908425369265
Feature_5239,0.5614234856611233
Feature_6190,0.5607580022542801
Feature_5815,0.5606471142735885
Feature_2505,0.5605200512686384
Feature_4402,0.5602254155473785
Feature_5652,0.558899504660603
Feature_5420,0.5588351853063794
Feature_5035,0.5585490265850387
Feature_5066,0.5582827197053392
Feature_1828,0.5582029416903864
Feature_4968,0.5581776493421395
Feature_167,0.5576746538026873
Feature_3452,0.5574670212785751
Feature_6477,0.557179698079344
Feature_1694,0.5564768127069816
Feature_1915,0.5561655729409609
Feature_2081,0.5553848429227676
Feature_1251,0.5549535132022063
Feature_1358,0.5545857308962784
Feature_3509,0.554576497458894
Feature_1834,0.5544940145149643
Feature_3837,0.5543050284310793
Feature_6037,0.5538841674098761
Feature_4831,0.5536587020134658
Feature_3385,0.5535889823904286
Feature_6888,0.5527910787082705
Feature_813,0.5526589248782664
Feature_2248,0.5525609232451827
Feature_405,0.5523357619076453
Feature_349,0.5522705738283369
Feature_4871,0.5522412084858208
Feature_6118,0.5511755505958318
Feature_3760,0.5511110789130622
Feature_4820,0.5508761719304756
Feature_1069,0.5508734453141729
Feature_2718,0.550694782105548
Feature_1061,0.5504148454958656
Feature_1596,0.5502358257082339
Feature_5307,0.54931032568385
Feature_3909,0.5491058429189335
Feature_5677,0.5490915904316382
Feature_2698,0.5486509726608904
Feature_2135,0.5481926184058659
Feature_2602,0.5480578389767259
Feature_5907,0.5467913066838643
Feature_869,0.5466967187254312
Feature_4723,0.5466063353817356
Feature_6251,0.5463269271142825
Feature_2358,0.5463047847843189
Feature_1048,0.5459318883694014
Feature_4416,0.5458967783232384
Feature_1194,0.5456911546544737
Feature_996,0.5455745689519074
Feature_1517,0.5452024411078056
Feature_3186,0.5448160310840753
Feature_328,0.5444799458238072
Feature_6279,0.5437573493385423
Feature_5328,0.5436892558714084
Feature_3184,0.5432213986381993
Feature_5240,0.5429408987109653
Feature_3605,0.5428952944279865
Feature_6857,0.542879037712648
Feature_2118,0.5428697940217426
Feature_1325,0.5424125863354
Feature_1154,0.5423256338203322
Feature_3191,0.5421389461853879
Feature_6208,0.5420595909069158
Feature_1097,0.5417442629780113
Feature_4261,0.5415460457969982
Feature_2216,0.5410302606041841
Feature_3765,0.5409087674695804
Feature_5163,0.540198215368934
Feature_3939,0.5400777474946914
Feature_3455,0.5394186149897852
Feature_1661,0.5390099041493139
Feature_291,0.538666859999145
Feature_639,0.5381746680174483
Feature_104,0.5375760358227694
Feature_3159,0.5375744760679724
Feature_5563,0.5372029011351055
Feature_1155,0.5369787257652602
Feature_6090,0.5364527360488518
Feature_4821,0.5364008629877159
Feature_6296,0.5363647907508702
Feature_1436,0.5363569977736045
Feature_3212,0.5363338735752823
Feature_1903,0.5360143007929518
Feature_497,0.5354284477806004
Feature_274,0.5351440822642165
Feature_2871,0.5347677439994981
Feature_1266,0.5347137313743204
Feature_4972,0.5342371543443778
Feature_5383,0.533753663590249
Feature_1045,0.5336627352734071
Feature_3100,0.5333500184877381
Feature_2467,0.5331099091854776
Feature_2308,0.5329728230779166
Feature_408,0.5326607195723922
Feature_1420,0.5323913005969891
Feature_738,0.5320185814935177
Feature_1586,0.5319926641878472
Feature_575,0.531667526365029
Feature_2069,0.5313672374184822
Feature_4623,0.5310970990494841
Feature_2573,0.5309111484952377
Feature_3542,0.5307336763849517
Feature_3192,0.5302946923774097
Feature_1994,0.5296157469347941
Feature_522,0.5294497569912894
Feature_1442,0.528670703246243
Feature_2779,0.5283895817633824
Feature_2059,0.5281879807174698
Feature_5376,0.5274000701567176
Feature_3354,0.5273926513645013
Feature_290,0.5272693369065303
Feature_370,0.526797014740513
Feature_1552,0.5267325321685253
Feature_5249,0.5262426967796793
Feature_1381,0.5260639207666262
Feature_694,0.5254764621604676
Feature_5382,0.5254585435879542
Feature_1970,0.5252948731299868
Feature_5633,0.5252068048130951
Feature_5291,0.5251772288736072
Feature_2405,0.5246209270069395
Feature_6815,0.5243866122212854
Feature_5877,0.523856576570278
Feature_6354,0.5229640479650719
Feature_3433,0.5227573521121422
Feature_3030,0.5226242172013262
Feature_2397,0.5220806702312519
Feature_2114,0.5217335774357722
Feature_4384,0.5217149192056314
Feature_3012,0.5210767897498996
Feature_3222,0.5207887029306293
Feature_6631,0.5207713504877844
Feature_1963,0.5206889636343672
Feature_4967,0.5205652619434832
Feature_1535,0.5205294869805002
Feature_3386,0.5204747415263399
Feature_6653,0.5204740835276827
Feature_5888,0.52022725713189
Feature_3715,0.5199235150835013
Feature_1557,0.5196259025046459
Feature_3478,0.5194965828840572
Feature_4211,0.5181675814359623
Feature_4478,0.5172995596411706
Feature_1941,0.5171188342430624
Feature_326,0.5168007041250275
Feature_3124,0.5167734095829776
Feature_4086,0.5166714966180884
Feature_3243,0.5166126913404752
Feature_3999,0.5164551597522493
Feature_6449,0.5163274213994344
Feature_1680,0.516308295014582
Feature_5205,0.5160185057328406
Feature_6206,0.5158907387120601
Feature_7060,0.5158217551234319
Feature_2901,0.5157130517900628
Feature_2421,0.5156207202861011
Feature_3107,0.5150005973058264
Feature_2763,0.5149115122338758
Feature_970,0.5147270909541016
Feature_4772,0.5147047306169364
Feature_2404,0.514286676156121
Feature_4218,0.5136612289919811
Feature_2978,0.5135233176510168
Feature_3554,0.513384990733555
Feature_5487,0.5130831952632754
Feature_1128,0.5128272490059117
Feature_3558,0.5125089622129617
Feature_545,0.5124762664672716
Feature_3772,0.512048490279823
Feature_3564,0.5119968537968662
Feature_4868,0.5117804219934049
Feature_5026,0.5111647265058952
Feature_1985,0.5111486051739093
Feature_288,0.5108695772509526
Feature_2158,0.5107838856423664
Feature_1468,0.5106663691312484
Feature_4571,0.5103698243089335
Feature_4012,0.5101877684370583
Feature_3414,0.5101064722350201
Feature_283,0.5096999934662128
Feature_301,0.509552036288326
Feature_6233,0.509293570670267
Feature_4923,0.5091755963547326
Feature_6585,0.5090981651263823
Feature_2555,0.5086999911952553
Feature_6658,0.5086411645537366
Feature_7013,0.5086010065231986
Feature_300,0.508468845972338
Feature_141,0.508369261263303
Feature_5855,0.5082791606044964
Feature_2784,0.5082379283599295
Feature_4932,0.5081950731469644
Feature_2800,0.5080451517576768
Feature_2262,0.5075752330665694
Feature_3981,0.5073128477534514
Feature_5919,0.5064435238007661
Feature_5710,0.5063780150248829
Feature_4715,0.5061647296264068
Feature_1486,0.5060768704602389
Feature_6503,0.5060618350492254
Feature_3187,0.5060175510293782
Feature_4288,0.5058652362210885
Feature_6391,0.5053956944465988
Feature_2525,0.5053868476525465
Feature_1133,0.5044328392365357
Feature_2175,0.5043819959839507
Feature_503,0.5042076990927467
Feature_2390,0.5040048889996945
Feature_5348,0.5039171452601938
Feature_3004,0.503702995669808
Feature_6171,0.5034573880860673
Feature_6276,0.5030375621832354
Feature_6778,0.5028303833769628
Feature_2752,0.5028190836148376
Feature_958,0.5022246650195824
Feature_2336,0.5019715718787827
Feature_3604,0.5017139794643335
Feature_432,0.5011451302726205
Feature_4341,0.5009814109028559
Feature_165,0.5009492340271227
Feature_5507,0.5008593129765309
Feature_704,0.5005354066935536
Feature_4853,0.5003635867995518
Feature_5129,0.5003380918600132
Feature_916,0.4994915550084606
Feature_2201,0.49946947032746103
Feature_2958,0.49941544687114664
Feature_1033,0.4985531565139597
Feature_5130,0.49844483624510466
Feature_1051,0.49743812714636326
Feature_5548,0.49681332001673195
Feature_6022,0.49679468907331825
Feature_1029,0.4961134631056769
Feature_6984,0.4960733464023679
Feature_312,0.49594182911047513
Feature_1131,0.495918337126843
Feature_768,0.49583835545727634
Feature_852,0.4952532041304054
Feature_3205,0.4947782916626446
Feature_6699,0.49430443990018785
Feature_3289,0.4941635000785003
Feature_4850,0.49389378371912346
Feature_3849,0.493846544804817
Feature_3193,0.4935244870278919
Feature_1497,0.4931484743544606
Feature_5216,0.49306352652910274
Feature_2005,0.4928349265307336
Feature_6833,0.4926186549104044
Feature_275,0.49258581616723524
Feature_2715,0.49258060570157064
Feature_1954,0.4924886002852632
Feature_286,0.492122608256182
Feature_4025,0.4918770245712461
Feature_3853,0.4911857670708569
Feature_1845,0.491055057186104
Feature_1206,0.4908437892927249
Feature_6863,0.49055824409173915
Feature_32,0.4903882472888727
Feature_5920,0.49032961161287353
Feature_2687,0.49017340492902645
Feature_212,0.4890205148076048
Feature_2398,0.4884166521931353
Feature_2642,0.48801618195160495
Feature_3467,0.4876992317565837
Feature_6928,0.48769254467819245
Feature_6714,0.48659838622526724
Feature_5183,0.48655268899428744
Feature_4888,0.4862188857028107
Feature_2777,0.4860823151087226
Feature_1855,0.4860730117854112
Feature_6729,0.48601688276542604
Feature_2951,0.4859321216563807
Feature_1379,0.48566529661272434
Feature_3599,0.4853843237896878
Feature_1438,0.48477989633710816
Feature_6536,0.4845942993537603
Feature_1505,0.4845322664916527
Feature_3673,0.48423557253713967
Feature_6243,0.48418491196267377
Feature_585,0.4835618913956275
Feature_4721,0.48341141058824255
Feature_1725,0.4832497640516938
Feature_5769,0.48304953342160856
Feature_5699,0.48287934849081676
Feature_4208,0.4824629551770705
Feature_6945,0.48246127060396815
Feature_2595,0.48230367752911363
Feature_900,0.482019277655415
Feature_3203,0.4815647635738244
Feature_5422,0.4815307265614377
Feature_4686,0.4815000674444035
Feature_6750,0.4810500483275897
Feature_1933,0.4808923936507912
Feature_400,0.4807888786587857
Feature_5608,0.4807701927688454
Feature_3156,0.48065432171571854
Feature_737,0.480567906614936
Feature_156,0.48028963392591406
Feature_3109,0.4799394803378541
Feature_955,0.4795052125385174
Feature_5343,0.4789501301717661
Feature_2129,0.4785695910763648
Feature_3521,0.47851395836166977
Feature_2841,0.4783230075873585
Feature_4929,0.47815760593961554
Feature_3917,0.47804067126282357
Feature_4361,0.4776376447987411
Feature_4054,0.4770347149950816
Feature_793,0.4765335570570116
Feature_1416,0.4762118494712559
Feature_4456,0.4759897656257301
Feature_5786,0.47590106579427266
Feature_2218,0.4758823729548803
Feature_3255,0.47540676530956993
Feature_216,0.47507953215352633
Feature_5186,0.47488952245359745
Feature_4612,0.4748818075199621
Feature_4755,0.47479725500287706
Feature_6756,0.47456880639794297
Feature_6425,0.4744608685568636
Feature_3804,0.47443859439320885
Feature_1197,0.4743407715370395
Feature_1724,0.4732280848952731
Feature_6376,0.47269551618549527
Feature_1605,0.4726149758778443
Feature_6154,0.47234058413046204
Feature_2972,0.47207765621070946
Feature_2030,0.47132280568892154
Feature_426,0.4712910786983673
Feature_3531,0.47123636121663015
Feature_1137,0.47098996765254486
Feature_435,0.4709112825641731
Feature_2680,0.4706183413833439
Feature_5634,0.4706049707659999
Feature_1897,0.47059929219877905
Feature_6600,0.4704177616819674
Feature_5510,0.47033491380520803
Feature_3395,0.46966339634962456
Feature_596,0.4695358161254182
Feature_4650,0.46916768120990476
Feature_2634,0.46898336494535203
Feature_3613,0.46872287950175123
Feature_3097,0.4685846234536869
Feature_4409,0.46798678248372133
Feature_5244,0.467949320702008
Feature_3748,0.4663352119752424
Feature_467,0.46621924288351985
Feature_4333,0.46614703091740717
Feature_2013,0.46614514408680413
Feature_4282,0.46606625545279434
Feature_1452,0.465833817974561
Feature_3924,0.46579032428393563
Feature_59,0.4656345183319101
Feature_2659,0.46484069092285113
Feature_1878,0.4645751773757444
Feature_466,0.464128597990569
Feature_439,0.4639699883058564
Feature_1528,0.463848982834887
Feature_2,0.4638454398909505
Feature_3130,0.4636336777956999
Feature_2851,0.46338193914521086
Feature_4950,0.46329563384821704
Feature_73,0.4631549946151449
Feature_2052,0.462804503111475
Feature_6403,0.4627559459544535
Feature_6852,0.46169581615012756
Feature_1139,0.46161205572170405
Feature_6085,0.4613791775758139
Feature_398,0.4613176618877897
Feature_2062,0.4611707074932043
Feature_3576,0.4610614035326389
Feature_1417,0.4605955714559614
Feature_213,0.4604100706418479
Feature_3169,0.4601345224357886
Feature_1639,0.4600354670339743
Feature_5393,0.45951814622467685
Feature_3473,0.4594250504471677
Feature_4434,0.45911769996236035
Feature_1894,0.45875221675513533
Feature_29,0.45769169701920326
Feature_4365,0.4576285215799243
Feature_3565,0.4575979872680376
Feature_3511,0.45720229452051714
Feature_5614,0.457157256435951
Feature_4325,0.45714076150229294
Feature_906,0.45681520462945663
Feature_6397,0.4567478076006602
Feature_1615,0.45669265457283226
Feature_1144,0.4566493302463078
Feature_118,0.4566314730163806
Feature_6650,0.4563989008106245
Feature_4020,0.4562397337922106
Feature_1817,0.45587707794202714
Feature_1195,0.45586972249561025
Feature_6715,0.45542830681667634
Feature_6113,0.45500498568526804
Feature_1980,0.45498712197028496
Feature_2975,0.45433502188343733
Feature_6448,0.45430664144201577
Feature_613,0.45430664144201577
Feature_2761,0.45426175942524155
Feature_3862,0.45409413525704345
Feature_5450,0.45401339012568975
Feature_6684,0.4538487331069018
Feature_2787,0.4537865677197641
Feature_868,0.4532035205506607
Feature_181,0.4531578331150093
Feature_5676,0.4528951576410567
Feature_1388,0.45255359244355375
Feature_4165,0.45228822717688705
Feature_5779,0.45223060262322456
Feature_6748,0.45221903132816177
Feature_5896,0.4521249775639533
Feature_3317,0.45200860400667936
Feature_341,0.4507365003572122
Feature_4296,0.450373973268479
Feature_140,0.45034618085468675
Feature_5526,0.45032592565029433
Feature_5802,0.45016198819846337
Feature_532,0.4501195805276987
Feature_4043,0.4493661350354583
Feature_4775,0.44912503162221934
Feature_2243,0.44883878254219833
Feature_5305,0.44877237115236956
Feature_47,0.4484476439443917
Feature_138,0.44826731100305933
Feature_6865,0.4481888434284695
Feature_4591,0.44799176516529104
Feature_2346,0.4475520846663359
Feature_5235,0.44736464118290986
Feature_3951,0.44727970305104453
